assay_type,canonical_smiles,molecule_chembl_id,standard_units,standard_value,target_organism,type
B,CC(=O)OC[C@]12CC[C@H]3[C@@H](CC=C4C=CCC(=O)[C@@]43C)[C@]1(O)CC[C@@]2(O)[C@@](C)(O)[C@H]1CC(C)=C(C)C(=O)O1,CHEMBL3605560,nM,2400.0,Homo sapiens,IC50
B,CC(=O)OC[C@]12CC[C@H]3[C@@H](CC=C4C=CCC(=O)[C@@]43C)[C@]1(O)[C@@H](OC(C)=O)C[C@@]2(O)[C@@](C)(O)[C@H]1CC(C)=C(C)C(=O)O1,CHEMBL3605563,nM,620.0,Homo sapiens,IC50
B,CC(=O)OC[C@]12CC[C@H]3[C@@H](CC=C4CC=CC(=O)[C@@]43C)[C@]1(O)CC[C@@]2(O)[C@@](C)(O)[C@H]1CC(C)=C(C)C(=O)O1,CHEMBL3605564,nM,580.0,Homo sapiens,IC50
B,CC(=O)OC[C@]12CC[C@H]3[C@@H](CC=C4CC=CC(=O)[C@@]43C)[C@]1(O)[C@@H](OC(C)=O)C[C@@]2(O)[C@@](C)(O)[C@H]1CC(C)=C(C)C(=O)O1,CHEMBL3605562,nM,3580.0,Homo sapiens,IC50
B,CC(=O)OC[C@]12CC[C@H]3[C@@H](CC=C4C=CCC(=O)[C@@]43C)[C@]1(O)CC[C@@]2(O)[C@@](C)(O)[C@H]1CC(C)=C(C)C(=O)O1,CHEMBL3605560,nM,3520.0,Homo sapiens,IC50
B,CC(=O)OC[C@]12CC[C@H]3[C@@H](CC=C4C=CCC(=O)[C@@]43C)[C@]1(O)[C@@H](OC(C)=O)C[C@@]2(O)[C@@](C)(O)[C@H]1CC(C)=C(C)C(=O)O1,CHEMBL3605563,nM,1420.0,Homo sapiens,IC50
B,CC(=O)OC[C@]12CC[C@H]3[C@@H](CC=C4CC=CC(=O)[C@@]43C)[C@]1(O)CC[C@@]2(O)[C@@](C)(O)[C@H]1CC(C)=C(C)C(=O)O1,CHEMBL3605564,nM,750.0,Homo sapiens,IC50
B,CC(=O)OC[C@]12CC[C@H]3[C@@H](CC=C4CC=CC(=O)[C@@]43C)[C@]1(O)[C@@H](OC(C)=O)C[C@@]2(O)[C@@](C)(O)[C@H]1CC(C)=C(C)C(=O)O1,CHEMBL3605562,nM,2720.0,Homo sapiens,IC50
B,CC(=O)OC[C@]12CC[C@H]3[C@@H](CC=C4C=CCC(=O)[C@@]43C)[C@]1(O)CC[C@@]2(O)[C@@](C)(O)[C@H]1CC(C)=C(C)C(=O)O1,CHEMBL3605560,nM,3280.0,Homo sapiens,IC50
B,CC(=O)OC[C@]12CC[C@H]3[C@@H](CC=C4C=CCC(=O)[C@@]43C)[C@]1(O)[C@@H](OC(C)=O)C[C@@]2(O)[C@@](C)(O)[C@H]1CC(C)=C(C)C(=O)O1,CHEMBL3605563,nM,1200.0,Homo sapiens,IC50
B,CC(=O)OC[C@]12CC[C@H]3[C@@H](CC=C4CC=CC(=O)[C@@]43C)[C@]1(O)CC[C@@]2(O)[C@@](C)(O)[C@H]1CC(C)=C(C)C(=O)O1,CHEMBL3605564,nM,770.0,Homo sapiens,IC50
B,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,CHEMBL27769,nM,13.1,Homo sapiens,IC50
B,C[C@@]12C[C@H](O)[C@](C)(O1)[C@@H]1C(=O)N(c3ccc(C#N)c(I)c3)C(=O)[C@@H]12,CHEMBL3623114,nM,10.0,Homo sapiens,IC50
B,C[C@@]12C[C@@H](C(=O)O)[C@](C)(O1)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12,CHEMBL3623115,nM,5000.0,Homo sapiens,IC50
B,CC(C)OC(=O)[C@@H]1C[C@]2(C)O[C@]1(C)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12,CHEMBL3623116,nM,22.0,Homo sapiens,IC50
B,CN(C(=O)[C@@H]1C[C@]2(C)O[C@]1(C)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12)c1ccccc1,CHEMBL3623117,nM,34.0,Homo sapiens,IC50
B,C[C@@]12C[C@@H](N)[C@](C)(O1)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12,CHEMBL3623118,nM,60.0,Homo sapiens,IC50
B,CCC(=O)N[C@@H]1C[C@]2(C)O[C@]1(C)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12,CHEMBL3623119,nM,23.0,Homo sapiens,IC50
B,CNS(=O)(=O)N[C@@H]1C[C@]2(C)O[C@]1(C)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12,CHEMBL3623120,nM,34.0,Homo sapiens,IC50
B,CC(C)NC(=O)N[C@@H]1C[C@]2(C)O[C@]1(C)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12,CHEMBL3623121,nM,60.0,Homo sapiens,IC50
B,CN1CCN(OC(=O)N[C@@H]2C[C@]3(C)O[C@]2(C)[C@@H]2C(=O)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)[C@@H]23)CC1,CHEMBL3623122,nM,6.0,Homo sapiens,IC50
B,C[C@@]12C[C@@H](NS(C)(=O)=O)[C@](C)(O1)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12,CHEMBL3623123,nM,20.0,Homo sapiens,IC50
B,C[C@@]12C[C@@H](NS(=O)(=O)c3ccccc3)[C@](C)(O1)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12,CHEMBL3623124,nM,1.0,Homo sapiens,IC50
B,C[C@@]12C[C@@H](NS(=O)(=O)c3ccccc3F)[C@](C)(O1)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12,CHEMBL3623125,nM,10.0,Homo sapiens,IC50
B,C[C@@]12C[C@@H](NS(=O)(=O)c3cccnc3)[C@](C)(O1)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12,CHEMBL3623126,nM,7.0,Homo sapiens,IC50
B,CCS(=O)(=O)N[C@@H]1C[C@]2(C)O[C@]1(C)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12,CHEMBL3623127,nM,16.0,Homo sapiens,IC50
B,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,CHEMBL3623004,nM,30000.0,Homo sapiens,IC50
B,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,CHEMBL491,nM,180.0,Homo sapiens,IC50
B,O=c1[nH]nc(Cc2ccccc2)c2ccccc12,CHEMBL66761,nM,5370.0,Homo sapiens,IC50
B,Cc1ccccc1Cc1n[nH]c(=O)c2ccccc12,CHEMBL3622573,nM,9540.0,Homo sapiens,IC50
B,COc1ccccc1Cc1n[nH]c(=O)c2ccccc12,CHEMBL3622574,nM,9590.0,Homo sapiens,IC50
B,O=c1[nH]nc(Cc2ccccc2F)c2ccccc12,CHEMBL3622575,nM,10500.0,Homo sapiens,IC50
B,Oc1nnc(Cc2ccccc2Cl)c2ccccc12,CHEMBL378274,nM,1260.0,Homo sapiens,IC50
B,O=c1[nH]nc(Cc2ccccc2C(F)(F)F)c2ccccc12,CHEMBL3622576,nM,3670.0,Homo sapiens,IC50
B,O=c1[nH]nc(Cc2ccccc2[N+](=O)[O-])c2ccccc12,CHEMBL3622578,nM,530.0,Homo sapiens,IC50
B,Nc1ccccc1Cc1n[nH]c(=O)c2ccccc12,CHEMBL3622579,nM,220.0,Homo sapiens,IC50
B,O=C(Nc1ccccc1Cc1n[nH]c(=O)c2ccccc12)C(F)(F)F,CHEMBL3622581,nM,1010.0,Homo sapiens,IC50
B,CCN(CC)c1ccccc1Cc1n[nH]c(=O)c2ccccc12,CHEMBL3622583,nM,1660.0,Homo sapiens,IC50
B,CCNc1ccccc1Cc1n[nH]c(=O)c2ccccc12,CHEMBL3622584,nM,3710.0,Homo sapiens,IC50
B,CN(C)c1ccccc1Cc1n[nH]c(=O)c2ccccc12,CHEMBL3622585,nM,1950.0,Homo sapiens,IC50
B,CNc1ccccc1Cc1n[nH]c(=O)c2ccccc12,CHEMBL3622586,nM,9020.0,Homo sapiens,IC50
B,Cc1cccc(C)c1Cc1n[nH]c(=O)c2ccccc12,CHEMBL3622587,nM,1380.0,Homo sapiens,IC50
B,O=c1[nH]nc(Cc2c(F)cccc2F)c2ccccc12,CHEMBL3622588,nM,3760.0,Homo sapiens,IC50
B,O=c1[nH]nc(Cc2c(Cl)cccc2Cl)c2ccccc12,CHEMBL3622589,nM,180.0,Homo sapiens,IC50
B,O=c1[nH]nc(Cc2c(Cl)ccc(Cl)c2Cl)c2ccccc12,CHEMBL3622590,nM,920.0,Homo sapiens,IC50
B,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,CHEMBL491,nM,7690.0,Homo sapiens,IC50
B,Oc1nnc(Cc2ccccc2Cl)c2ccccc12,CHEMBL378274,nM,85400.0,Homo sapiens,IC50
B,O=c1[nH]nc(Cc2ccccc2[N+](=O)[O-])c2ccccc12,CHEMBL3622578,nM,100000.0,Homo sapiens,IC50
B,Nc1ccccc1Cc1n[nH]c(=O)c2ccccc12,CHEMBL3622579,nM,45200.0,Homo sapiens,IC50
B,Cc1cccc(C)c1Cc1n[nH]c(=O)c2ccccc12,CHEMBL3622587,nM,84300.0,Homo sapiens,IC50
B,O=c1[nH]nc(Cc2c(Cl)cccc2Cl)c2ccccc12,CHEMBL3622589,nM,10900.0,Homo sapiens,IC50
B,O=c1[nH]nc(Cc2c(Cl)ccc(Cl)c2Cl)c2ccccc12,CHEMBL3622590,nM,56700.0,Homo sapiens,IC50
B,Oc1nnc(Cc2ccccc2Cl)c2ccccc12,CHEMBL378274,nM,860.0,Homo sapiens,IC50
B,O=c1[nH]nc(Cc2ccccc2[N+](=O)[O-])c2ccccc12,CHEMBL3622578,nM,1460.0,Homo sapiens,IC50
B,Nc1ccccc1Cc1n[nH]c(=O)c2ccccc12,CHEMBL3622579,nM,990.0,Homo sapiens,IC50
B,Cc1cccc(C)c1Cc1n[nH]c(=O)c2ccccc12,CHEMBL3622587,nM,3420.0,Homo sapiens,IC50
B,O=c1[nH]nc(Cc2c(Cl)cccc2Cl)c2ccccc12,CHEMBL3622589,nM,550.0,Homo sapiens,IC50
B,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,CHEMBL63560,nM,850.0,Homo sapiens,IC50
B,C/C=C/C1=CC2=C(CO1)C(=O)[C@]1(C)OC(=O)[C@H](C(O)CCCCC)C1C2,CHEMBL3667040,nM,12000.0,Homo sapiens,IC50
B,CCOC(=O)C(CC)Oc1ccc2c(C)cc(=O)oc2c1,CHEMBL3787387,nM,5000.0,Homo sapiens,IC50
B,Cc1cc(=O)oc2cc(OCC(=O)C(C)(C)C)ccc12,CHEMBL3785926,nM,3760.0,Homo sapiens,IC50
B,Cc1cc(=O)oc2cc(OC(C)C(=O)c3ccccc3)ccc12,CHEMBL3787517,nM,5090.0,Homo sapiens,IC50
B,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,CHEMBL63560,nM,490.0,Homo sapiens,IC50
B,CC(O)(CSc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,CHEMBL3828139,nM,710.0,Homo sapiens,IC50
B,CC(O)(CS(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,CHEMBL3827008,nM,3100.0,Homo sapiens,IC50
B,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,CHEMBL1082407,nM,361.0,Homo sapiens,IC50
B,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,CHEMBL1082407,nM,21.0,Homo sapiens,IC50
B,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(Cn2ccc3cc(/C=C/C(=O)NO)ccc32)c(F)c1,CHEMBL3926959,nM,30.0,Homo sapiens,IC50
B,COC(=O)CCCCCCCc1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,CHEMBL3979648,nM,30.0,Homo sapiens,IC50
B,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(/C=C/C(=O)Nc2ccccc2N)c(F)c1,CHEMBL3948452,nM,230.0,Homo sapiens,IC50
B,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)Nc2ccccc2N)c(F)c1,CHEMBL3955013,nM,330.0,Homo sapiens,IC50
B,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)NCCCCCC(=O)NO)c(F)c1,CHEMBL3983635,nM,30.0,Homo sapiens,IC50
B,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)NCCOCCC(=O)NO)c(F)c1,CHEMBL3966165,nM,78.0,Homo sapiens,IC50
B,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)OCCCCCC(=O)NO)c(F)c1,CHEMBL3894825,nM,43.0,Homo sapiens,IC50
B,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)NCCCNS(N)(=O)=O)c(F)c1,CHEMBL3974665,nM,350.0,Homo sapiens,IC50
B,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)NCCCCCCNS(N)(=O)=O)c(F)c1,CHEMBL3903756,nM,110.0,Homo sapiens,IC50
B,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)NCCCn2cccc(O)c2=O)c(F)c1,CHEMBL3982650,nM,560.0,Homo sapiens,IC50
B,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)NCCCCCCn2cccc(O)c2=O)c(F)c1,CHEMBL3912767,nM,250.0,Homo sapiens,IC50
B,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)NCCCCCCn2cccc(O)c2=S)c(F)c1,CHEMBL3921621,nM,30.0,Homo sapiens,IC50
B,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)NCCCCCCC(=O)Nc2ccccc2N)c(F)c1,CHEMBL3948543,nM,30.0,Homo sapiens,IC50
B,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)NCCCCCCc2ccc(C(=O)C(F)(F)F)s2)c(F)c1,CHEMBL3908221,nM,68.0,Homo sapiens,IC50
B,CC(C)c1ccc2c(c1O)CC[C@H]1C3=C(CC[C@]21C)C(=O)OC3,CHEMBL3039217,nM,260.0,Homo sapiens,IC50
B,CC(C)c1ccc2c(c1O)CC[C@H]1C3=C(CC[C@]21C)C(=O)OC3,CHEMBL3039217,nM,388.0,Homo sapiens,IC50
B,CC(C)c1ccc2c(c1O)CC[C@H]1C3=C(CC[C@]21C)C(=O)OC3,CHEMBL3039217,nM,480.0,Homo sapiens,IC50
B,O=S(=O)(Nc1ccc(Oc2ccccc2)cc1)c1cccc(C(F)(F)F)c1,CHEMBL3927163,nM,5300.0,Homo sapiens,IC50
B,C[C@H](NS(=O)(=O)C1CC1)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccccc1,CHEMBL3914142,nM,5000.0,Homo sapiens,IC50
B,CSc1ccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NS(=O)(=O)C2CC2)cc1,CHEMBL3976935,nM,5000.0,Homo sapiens,IC50
B,C[C@H](NS(=O)(=O)C1CC1)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccc(S(C)(=O)=O)cc1,CHEMBL3977631,nM,10000.0,Homo sapiens,IC50
B,C[C@H](NC(=O)C(F)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccccc1,CHEMBL3915997,nM,5000.0,Homo sapiens,IC50
B,C[C@H](NC(=O)CO)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccc(S(C)(=O)=O)cc1,CHEMBL3964502,nM,10000.0,Homo sapiens,IC50
B,C[C@H](NC(=O)C(F)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccc2ccccc2c1,CHEMBL3902818,nM,10000.0,Homo sapiens,IC50
B,COc1ccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NC(=O)C2CC2)cn1,CHEMBL3937635,nM,20000.0,Homo sapiens,IC50
B,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,CHEMBL384467,nM,20000.0,Homo sapiens,IC50
B,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,CHEMBL131,nM,2000.0,Homo sapiens,IC50
B,CNC(=O)[C@@]12[C@H]3C[C@H](C[C@@H]3F)[C@@H]1CN(c1ccc(C#N)c(C(F)(F)F)c1)S2(=O)=O,CHEMBL3902310,nM,57.0,Homo sapiens,IC50
B,CNC(=O)[C@@]12[C@@H]3CC[C@@H](C3)[C@@H]1CN(c1ccc(C#N)c(C(F)(F)F)c1)S2(=O)=O,CHEMBL3921315,nM,44.0,Homo sapiens,IC50
B,N#Cc1ccc(N2C[C@H]3[C@H]4CC[C@H](C4)[C@@]3(C(N)=O)S2(=O)=O)cc1C(F)(F)F,CHEMBL3893320,nM,55.0,Homo sapiens,IC50
B,C[C@@]12[C@H]3C[C@H](C[C@@H]3F)[C@@H]1CN(c1ccc(C#N)c(C(F)(F)F)c1)S2(=O)=O,CHEMBL3949176,nM,91.0,Homo sapiens,IC50
B,C[C@@]12[C@H]3C[C@H](C[C@@H]3O)[C@@H]1CN(c1ccc(C#N)c(C(F)(F)F)c1)S2(=O)=O,CHEMBL3920247,nM,106.0,Homo sapiens,IC50
B,C[C@@]12[C@H]3C[C@H]([C@H](O)C3)[C@@H]1CN(c1ccc(C#N)c(C(F)(F)F)c1)S2(=O)=O,CHEMBL3939272,nM,430.0,Homo sapiens,IC50
B,C[C@@]12[C@@H]3CC[C@@H](C3O)[C@@H]1CN(c1ccc(C#N)c(C(F)(F)F)c1)S2(=O)=O,CHEMBL3907304,nM,327.0,Homo sapiens,IC50
B,C[C@@]12[C@@H]3CC[C@@H](C3O)[C@@H]1CN(c1ccc(C#N)c(C(F)(F)F)c1)S2(=O)=O,CHEMBL3907304,nM,444.0,Homo sapiens,IC50
B,C[C@@]12[C@@H]3CC[C@@H](C3=O)[C@@H]1CN(c1ccc(C#N)c(C(F)(F)F)c1)S2(=O)=O,CHEMBL3935242,nM,67.0,Homo sapiens,IC50
B,C[C@@]12[C@@H]3C=C[C@@H](C3)[C@@H]1CN(c1ccc(C#N)c(C(F)(F)F)c1)S2(=O)=O,CHEMBL3898284,nM,30.0,Homo sapiens,IC50
B,C[C@@]12[C@@H]3CC[C@@H](C3)[C@@H]1CN(c1ccc(C#N)c(C(F)(F)F)c1)S2(=O)=O,CHEMBL3926358,nM,73.0,Homo sapiens,IC50
B,N#Cc1ccc(N2C[C@H]3[C@H]4C=C[C@H](C4)[C@H]3S2(=O)=O)cc1C(F)(F)F,CHEMBL3987109,nM,219.0,Homo sapiens,IC50
B,N#Cc1ccc(N2C[C@H]3[C@H]4CC[C@H](C4)[C@H]3S2(=O)=O)cc1C(F)(F)F,CHEMBL3917372,nM,130.0,Homo sapiens,IC50
B,C[C@]12CCC3[C@@H](C4CC4C4=CC(=O)CC[C@@]43C)C1C1CC1[C@@]21CCC(=O)C1,CHEMBL3695596,nM,630.0,Homo sapiens,IC50
B,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@]21C=CC(=O)O1,CHEMBL3695597,nM,10000.0,Homo sapiens,IC50
B,C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34C=CC(=O)O4)[C@@H]21,CHEMBL3695598,nM,110.0,Homo sapiens,IC50
B,CC[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34C=CC(=O)O4)[C@@H]21,CHEMBL3695599,nM,89.0,Homo sapiens,IC50
B,C=C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34C=CC(=O)O4)[C@H]12,CHEMBL3695600,nM,130.0,Homo sapiens,IC50
B,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC1(CC1)[C@@]21C=CC(=O)O1,CHEMBL3695601,nM,310.0,Homo sapiens,IC50
B,CC[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]21C=CC(=O)O1,CHEMBL3695602,nM,28.0,Homo sapiens,IC50
B,CC[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@]21C=CC(=O)O1,CHEMBL3695603,nM,2600.0,Homo sapiens,IC50
B,CC[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4C[C@@H](C)[C@H]3[C@@H]1CC[C@@]21C=CC(=O)O1,CHEMBL3695604,nM,43.0,Homo sapiens,IC50
B,CC[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(CC)[C@@H](CC[C@@]34C=CC(=O)O4)[C@@H]21,CHEMBL3695605,nM,76.0,Homo sapiens,IC50
B,C=C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(CC)[C@@H](CC[C@@]34C=CC(=O)O4)[C@H]12,CHEMBL3695606,nM,50.0,Homo sapiens,IC50
B,CC[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4C[C@@H](C4CC4)[C@H]3[C@@H]1CC[C@@]21C=CC(=O)O1,CHEMBL3695607,nM,94.0,Homo sapiens,IC50
B,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4C[C@@H](C4CC4)[C@H]3[C@@H]1CC[C@@]21C=CC(=O)O1,CHEMBL3695608,nM,300.0,Homo sapiens,IC50
B,CC[C@]12CC[C@@H]3[C@H]4CCC(=O)C(Cl)=C4CC[C@H]3[C@@H]1CC[C@@]21C=CC(=O)O1,CHEMBL3695609,nM,170.0,Homo sapiens,IC50
B,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C(Cl)=C4CC[C@H]3[C@@H]1CC[C@@]21C=CC(=O)O1,CHEMBL3695610,nM,140.0,Homo sapiens,IC50
B,CC[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4[C@H](CO)C[C@H]3[C@@H]1CC[C@@]21C=CC(=O)O1,CHEMBL3695611,nM,1000.0,Homo sapiens,IC50
B,CC[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4C4(CC4)C[C@H]3[C@@H]1CC[C@@]21C=CC(=O)O1,CHEMBL3695612,nM,42.0,Homo sapiens,IC50
B,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4[C@H](CO)C[C@H]3[C@@H]1CC[C@@]21C=CC(=O)O1,CHEMBL3695613,nM,1000.0,Homo sapiens,IC50
B,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4C4(CC4)C[C@H]3[C@@H]1CC[C@@]21C=CC(=O)O1,CHEMBL3695614,nM,37.0,Homo sapiens,IC50
B,C[C@]12CC[C@H]3[C@H]([C@@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1)[C@H]1C[C@H]1C1=CC(=O)CC[C@@]13C,CHEMBL1509,nM,630.0,Homo sapiens,IC50
B,C[C@]12CCC3C4CCC(=O)C=C4CCC3C1C1CC1[C@@]21CCC(=O)O1,CHEMBL3658376,nM,6.0,Homo sapiens,IC50
B,CC1CC2=CC(=O)CCC2C2CC[C@@]3(C)C(C4CC4[C@@]34CCC(=O)O4)C12,CHEMBL3658377,nM,61.0,Homo sapiens,IC50
B,CCC1CC2=CC(=O)CCC2C2CC[C@@]3(C)C(C4CC4[C@@]34CCC(=O)O4)C12,CHEMBL3658378,nM,74.0,Homo sapiens,IC50
B,C=CC1CC2=CC(=O)CCC2C2CC[C@@]3(C)C(C4CC4[C@@]34CCC(=O)O4)C12,CHEMBL3658379,nM,55.0,Homo sapiens,IC50
B,C[C@]12CCC3C4CCC(=O)C=C4CC(C4CC4)C3C1C1CC1[C@@]21CCC(=O)O1,CHEMBL3658380,nM,78.0,Homo sapiens,IC50
B,C[C@]12CCC3C4CCC(=O)C=C4[C@H](CO)CC3C1C1CC1[C@@]21CCC(=O)O1,CHEMBL3658381,nM,10000.0,Homo sapiens,IC50
B,C[C@]12CCC3C4CCC(=O)C=C4C4(CC4)CC3C1C1CC1[C@@]21CCC(=O)O1,CHEMBL3658382,nM,26.0,Homo sapiens,IC50
B,C[C@]12CCC3C4CCC(=O)C=C4[C@@H]4C[C@@H]4C3C1C1CC1[C@@]21CCC(=O)O1,CHEMBL3915005,nM,420.0,Homo sapiens,IC50
B,C[C@]12CCC3C4CCC(=O)C=C4C4CC4C3C1C1CC1[C@@]21CCC(=O)O1,CHEMBL3658384,nM,330.0,Homo sapiens,IC50
B,OC1(C(F)(F)F)CCCc2c1[nH]c1cc(Cl)c(Cl)cc21,CHEMBL1288321,nM,1560.0,Homo sapiens,IC50
B,OC1(C(F)(F)F)CCCc2c1[nH]c1ccc(Cl)c(Cl)c21,CHEMBL1288322,nM,40150.0,Homo sapiens,IC50
B,O[C@@]1(C(F)(F)F)CCCc2c1[nH]c1cc(Cl)c(Cl)cc21,CHEMBL3682509,nM,1000.0,Homo sapiens,IC50
B,O[C@]1(C(F)(F)F)CCCc2c1[nH]c1cc(Cl)c(Cl)cc21,CHEMBL3682510,nM,13.0,Homo sapiens,IC50
B,O[C@]1(C(F)(F)F)CCCc2c1[nH]c1c(Cl)cc(Cl)cc21,CHEMBL3682511,nM,20.0,Homo sapiens,IC50
B,OC1(C(F)(F)F)c2[nH]c3cc(Cl)c(Cl)cc3c2CCC1F,CHEMBL3682512,nM,140.0,Homo sapiens,IC50
B,OC1(C(F)(F)F)CCCc2c1[nH]c1ccc(F)c(Cl)c21,CHEMBL3682513,nM,520.0,Homo sapiens,IC50
B,OC1c2[nH]c3ccc(Cl)c(Cl)c3c2C(C(F)(F)F)CC1F,CHEMBL3682514,nM,70.0,Homo sapiens,IC50
B,OC1(C(F)(F)F)CCCc2c1[nH]c1cc(Cl)c(F)cc21,CHEMBL3682515,nM,20.0,Homo sapiens,IC50
